Japanese,English,Note
（でも！　もし彼女が、ホントの コトを言っていたら‥‥？）,(But what if she's telling the truth?),gs1_066.txt
‥‥あたし、わかったんです。,She's not. I know my own sister.,gs1_066.txt
お姉ちゃんが、ていねいな コトバで話しているとき。,,gs1_066.txt
いつも‥‥ホントのコトを 押しかくしているんです。,"Whenever she speaks stiffly like that, she's hiding something inside.",gs1_066.txt
ホントは、悲鳴を 上げたいぐらいツラいのに！,"Deep down, she's really screaming in agony!",gs1_066.txt
‥‥！,,gs1_066.txt
（たしかに‥‥ ぼくが迷って、どうするんだ！）,(Yeah... This is no time to start second-guessing myself!),gs1_066.txt
‥‥それでは、弁護人。 尋問をおねがいします！,The defense may now begin its cross-examination.,gs1_066.txt
～巌徒局長と《ねつ造》～,-- Gant & The Fabrication --,gs1_066.txt
巌徒局長とは長い間、いっしょに 仕事をさせていただきましたが‥‥,I worked alongside Gant for years...,gs1_066.txt
脅迫のジジツなど、 まったくありませんでした。,"There's no truth to this ""blackmail"" theory.",gs1_066.txt
２年前の《ねつ造》も‥‥ 私ひとりが、やったことです。,I fabricated the evidence two years ago all by myself.,gs1_066.txt
罪門検事さんの死体を見つけて‥‥ 証拠をデッチ上げてしまった。,"When I found Prosecutor Marshall's body, I rearranged the crime scene.",gs1_066.txt
青影を、有罪にしたかっただけ。 ‥‥妹は、関係ありません。,My only motivation was to get Darke convicted. It had nothing to do with Ema.,gs1_066.txt
青影のナイフの刃先を折って 埋めこみ、死体を移動させました。,"I broke off the tip of Darke's knife, planted it inside the wound, then moved the body.",gs1_066.txt
凶器の刃先が、体内から見つかれば ‥‥決定的な証拠になりますから。,I knew the tip of the weapon found buried in his body would be all the proof we needed.,gs1_066.txt
犯行の瞬間に割れたツボのカケラが ジャマだったものですから‥‥,The pieces of the jar that shattered during the events threatened my plan.,gs1_066.txt
成歩堂さん！　お姉ちゃん‥‥ ウソをついてます！,Mr. Wright! My sister's lying!,gs1_066.txt
あくまでも、きみを かばうつもりなんだ。,Looks like she's determined to protect you to the end.,gs1_066.txt
《ねつ造》は、自分ヒトリで やったことだ、って‥‥,She insists she fabricated the evidence by herself.,gs1_066.txt
お姉ちゃんに、そんなコト できるハズがありません！,There's no way she could have done it alone!,gs1_066.txt
（とにかく‥‥ともえさんに しゃべらせるしかない）,(I've got to get Lana to talk more.),gs1_066.txt
（それが“ウソ”ならば‥‥ “ムジュン”が生まれる！）,"(If she's lying, then she's bound to slip up and make a contradiction!)",gs1_066.txt
それは‥‥ 何年ぐらい、ですか？,"How many years, exactly?",gs1_066.txt
そうですね。２４才のとき、 上級捜査官になって以来‥‥,Ever since I made senior detective.,gs1_066.txt
５年ほど、でしょうか。,"Let's see, I was 24 then... so that would be five years.",gs1_066.txt
巌徒捜査官と、宝月捜査官‥‥ すばらしいコンビでしたな。,Detective Gant and Detective Skye were legendary partners.,gs1_066.txt
証言台で、何度も お見かけしたものです。,I personally saw them testify in numerous cases.,gs1_066.txt
（さすが、千尋さんのセンパイ‥‥ ヤリ手なんだな）,"(She must have been good, coming from the same school as Mia...)",gs1_066.txt
巌徒　海慈は、ソンケイできる 捜査官でした。ですから‥‥,Damon Gant was a respectable detective. That's why...,gs1_066.txt
‥‥よく考えてください、 ともえさん！,"But think about it, Ms. Skye!",gs1_066.txt
多田敷捜査官の“殺人事件”‥‥ あなたは、やっていない！,You didn't murder Detective Goodman!,gs1_066.txt
きのう、留置所で そう言っていたハズです！,You told me as much yesterday in jail!,gs1_066.txt
成歩堂弁護士‥‥ まだまだ、アマいようですね。,"You still don't get it, do you Mr. Wright?",gs1_066.txt
法廷に提示できない証言など、 “おしゃべり”と同じ、なのです。,Any testimony you cannot present in court is as useless as idle gossip.,gs1_066.txt
‥‥！,,gs1_066.txt
私は‥‥多田敷捜査官のカラダに ナイフを突き立てました。,I stabbed Detective Goodman with a knife.,gs1_066.txt
そして‥‥,And...,gs1_066.txt
‥‥妹さんを助けるため、ですか？,Did you do so to help your sister?,gs1_066.txt
青影　丈は、連続殺人事件の ハンニンだったのです。,Joe Darke was a serial killer.,gs1_066.txt
あの日。妹も、その被害者の ヒトリになるところだった。,My sister almost became his last victim that day.,gs1_066.txt
‥‥そんなコトで、彼女の人生を 狂わせたくなかったのです。,I didn't want that incident to ruin her life.,gs1_066.txt
でも！　あかねちゃんのした コトは、《正当防衛》です！,But what she did was justifiable self-defense!,gs1_066.txt
“罪”にはならないハズ‥‥,She wouldn't have been charged with anything...,gs1_066.txt
モンダイは、そんなコトでは ありません。,That's not the point.,gs1_066.txt
あの子のココロに、キズが残る。 くだらないオトコのために‥‥！,"She was traumatized that day, all because of that creep!",gs1_066.txt
それが、ユルせなかったのです。,That's why I couldn't forgive him.,gs1_066.txt
お姉ちゃん‥‥,Lana...,gs1_066.txt
それでは、２年前。やはり、 やはりあなたは《ねつ造》を‥‥？,So that's why you fabricated the evidence two years ago?,gs1_066.txt
あなたが、ヒトリで やったと言うのですか？,You say you did this all by yourself?,gs1_066.txt
‥‥ええ。,Yes.,gs1_066.txt
２年前、現場で何を見たのか？ ‥‥お聞かせねがおうか。,Would you mind telling us what you found when you arrived at the crime scene?,gs1_066.txt
どうやら、私は‥‥最初に 現場を発見したようです。,It seems I was the first person to discover the scene.,gs1_066.txt
死体には‥‥《検事局賞》の、 折れた剣が刺さっていました。,The broken prosecutor award knife was stuck in the victim's body.,gs1_066.txt
待ってください！　罪門検事の イノチをうばったのは‥‥,What!?,gs1_066.txt
‥‥不幸な“事故” だったハズです！,"But Prosecutor Marshall died from an unfortunate ""accident""!",gs1_066.txt
‥‥それは、成歩堂弁護士。 あなたの、勝手なスイソクです。,"That's only a situation you dreamed was ""possible.""",gs1_066.txt
‥‥！,,gs1_066.txt
罪門検事のイノチを うばったのは、妹ではない。,"The reality is, it wasn't my sister who took the prosecutor's life!",gs1_066.txt
この主張を変えるつもりは ありません。‥‥ゼッタイに！,"Fantasize all you want, Mr. Wright, but I'll never change this statement!",gs1_066.txt
つまり‥‥罪門検事は、 青影の返りうちにあった、と？,"You mean, Prosecutor Marshall wound up being killed by Darke?",gs1_066.txt
きっと‥‥そういうコト、 なのでしょうね。,Something like that...,gs1_066.txt
‥‥そうなると。もう１つの凶器は どうなったのだろうか？,"If that is so, what happened to the other murder weapon?",gs1_066.txt
青影　丈は、飛び出しナイフを 持っていたはずだが。,Darke was carrying a switchblade knife.,gs1_066.txt
ああ‥‥そのナイフは、少し離れた ところに落ちていました。,"Oh, that was lying on the floor a little distance away.",gs1_066.txt
格闘の際に 飛ばされたのでしょうね。,It was probably knocked away in the struggle.,gs1_066.txt
（‥‥ちがう！　彼女はまだ ウソを重ねようとしている‥‥）,(That's not how it went down! She's trying to cover up her lies with more lies!),gs1_066.txt
‥‥あたしを“殺人者”に しないため、なんですね‥‥,All just to protect me...,gs1_066.txt
それで、あなたは‥‥ 現場で、何をされたのかな？,"So when you found the scene like this, what did you do?",gs1_066.txt
重要なのは、その１点です。 証言をおねがいしましょう！,"After all, this is what everything boils down to!",gs1_066.txt
‥‥はい。,Yes...,gs1_066.txt
あなたは、現場に細工をした。 しかし、その理由は‥‥,So you rearranged the crime scene...,gs1_066.txt
妹さんを“殺人者”に しないため、だったのでは？,"Are you sure you didn't do this to keep Ema from looking like the ""murderer""?",gs1_066.txt
‥‥しつこいのですね。 まだ、わからないのですか？,"How many times do I have to tell you, Mr. Wright?",gs1_066.txt
妹は“何もしてない”‥‥ 私は、それが言いたいだけ。,Ema didn't do it. Period.,gs1_066.txt
（そのためならば‥‥）,(Are you so desperate to hide that fact...),gs1_066.txt
（どんな“罪”も 引き受けるつもり、なのか！）,(you're willing to risk the death sentence?),gs1_066.txt
ウソだ！　お姉ちゃん‥‥ あたしを巻きこまないために！,She's lying! She did it so I wouldn't be blamed for what happened!,gs1_066.txt
‥‥いずれにせよ‥‥,In any case...,gs1_066.txt
私は、検事として ユルされざるコトをしたのです。,"as a prosecutor, what I've done is unpardonable.",gs1_066.txt
‥‥それは、どんなコトをしても つぐなえるコトではありません。,There's nothing I can do to make up for my actions.,gs1_066.txt
“青影　丈のナイフの刃先を 死体に埋めこんだ”‥‥！,You planted the tip of Darke's knife in the victim's wound?,gs1_066.txt
“罪門　直斗の死体を 移動させた”‥‥！,And then you moved the body?,gs1_066.txt
いったい、なぜ！ そのようなことを‥‥,But why!? Why would you do that...?,gs1_066.txt
‥‥御剣くんなら わかるのではないですか？,"You of all people should know, Edgeworth.",gs1_066.txt
アタマがよろしいのですからね。,You've always had a good head on your shoulders.,gs1_066.txt
‥‥！,,gs1_066.txt
（ぼくもアタマはいいけど‥‥ 念のため、聞いてみるか？）,(My head isn't that bad... but maybe I ought to ask for the sake of the others...),gs1_066.txt
いったい、なぜ！ ナイフを刺したりしたんですか！,But why did you do that!?,gs1_066.txt
そんなカオをしなくても‥‥ おわかり、なのでは？,"Come now, Mr. Wright. Even you should be able to figure it out.",gs1_066.txt
それでは、証言に 加えていただきましょう！,"Very well, let's add this to the witness's testimony!",gs1_066.txt
《ナイフの細工》をした、 その理由を！,The reason Ms. Skye fabricated the knife!,gs1_066.txt
あなたが現場を発見したとき、 被害者の死体は、どこに‥‥？,"When you showed up on the scene, where exactly was the victim's body?",gs1_066.txt
あなたが立証したとおり。 巌徒局長のデスク付近です。,It was where you deduced it was - by Chief Gant's desk.,gs1_066.txt
しかし‥‥我々が死体を見たのは、 あなたのデスクの近くだった。,But the body was found by your desk.,gs1_066.txt
なぜ、その死体は移動されたのか？,Why did you move it there?,gs1_066.txt
カンタンなコトです。 その理由は‥‥,The reason for that is simple...,gs1_066.txt
それでは、証言に 加えていただきましょう！,Let's have the witness explain this in more detail.,gs1_066.txt
《死体を移動させた》‥‥ その理由を！,The reason Ms. Skye moved the body!,gs1_066.txt
あなたの主張によれば‥‥,"According to your testimony,",gs1_066.txt
“凶器”は、罪門検事の 《折れた剣》だったハズですね？,"Prosecutor Marshall's broken knife was the murder weapon, right?",gs1_066.txt
そうです。でも‥‥,"Yes, and leaving it at that might point the blame away from Darke.",gs1_066.txt
それでは、青影のシワザには ならないかもしれません。,,gs1_066.txt
あのオトコを、カクジツに 追いつめるためには‥‥,"I felt the most effective way to get him convicted,",gs1_066.txt
彼のナイフの先が、被害者の 体内から見つかるのが、イチバン。,would be by having the tip of his knife found inside the victim's body.,gs1_066.txt
だから‥‥,So you...,gs1_066.txt
あなたが、被害者のキズグチに 埋めこんだのですな？,you buried it inside the victim's stab wound?,gs1_066.txt
‥‥そうです。 ナイフの刃を、ヘシ折って。,Yes.,gs1_066.txt
私は、青影の犯罪を ニクんでいたのです。,Because I hated Darke for what he did.,gs1_066.txt
ふ‥‥ふむう‥‥,Hmm...,gs1_066.txt
“ツボのカケラ”というのは、 やはり‥‥？,"""Pieces of the jar..."" You mean...?",gs1_066.txt
‥‥ええ。 ヒトさわがせなツボのコトです。,Yes. That wretched jar Mr. Wright showed us earlier.,gs1_066.txt
青影の犯行に見えるために 《工作》をするには‥‥,In order to show that Darke committed the crime...,gs1_066.txt
死体を動かしたほうが、 作業がやりやすかったのです。,I felt it would be more expedient to move the body.,gs1_066.txt
と、いうことは‥‥,So...,gs1_066.txt
あなたが死体を発見したとき、 すでに、ツボは‥‥？,"when you first found the body, the jar was already...",gs1_066.txt
ええ、モチロン。 割れていましたわ。,Of course. It had been shattered to pieces.,gs1_066.txt
現場の状況を見れば‥‥ 何があったかは、アキラカです。,"If you looked at the crime scene, it would be clear right away what happened.",gs1_066.txt
罪門検事は命を落とし、 青影もキゼツしていた‥‥,"Neil Marshall was dead, and Darke was lying unconscious...",gs1_066.txt
つまり。ツボは、２人の格闘中に 割れたことになるのです。,"In other words, the jar must have been broken during their struggle.",gs1_066.txt
なるほど‥‥ わかりました。,I see.,gs1_066.txt
どうしたの？　あかねちゃん。,"What's the matter, Ema?",gs1_066.txt
‥‥あのツボが、 “犯行の瞬間に割れた”‥‥,Apparently the jar shattered at the time the crime was committed.,gs1_066.txt
そんなハズ、ないと思うんです！ ‥‥なんとなく。,But I have a feeling there is more to it than that.,gs1_066.txt
（どうやら‥‥ここに。 ムジュンがあるみたいだな！）,(There must be a contradiction here somewhere!),gs1_066.txt
‥‥とにかく。《ねつ造》は 私ひとりがやったコトです。,"Anyway, I committed this fabrication completely alone.",gs1_066.txt
‥‥ともえさん。 あなたのキモチはわかります。,"Ms. Skye, I understand how you feel.",gs1_066.txt
２年前‥‥妹さんを守るため、 あなたは“罪”を犯した。,"You committed that ""crime"" two years ago to protect your sister.",gs1_066.txt
罪門　直斗殺害現場の 《ねつ造》‥‥ですか。,You mean the forgery at the scene where Neil Marshall was murdered?,gs1_066.txt
今。その真相が暴かれたら‥‥ この２年間が、ムダになる。,"If that truth were to be exposed now, the past two years of your life",gs1_066.txt
‥‥それでも、ぼくたちは 追求しなければならない！,"will have been useless. Even so, I am compelled to bring to everyone's attention",gs1_066.txt
あなたの証言にひそむ、 大きなムジュンを！,a significant contradiction within your testimony!,gs1_066.txt
わ。私の証言に “ムジュン”が‥‥？,A contradiction... in my testimony?,gs1_066.txt
‥‥あなたは、こう証言しました。,"You testified, and I quote,",gs1_066.txt
《割れたツボのカケラが ジャマだった》‥‥と。,"""The pieces of the jar that shattered during the events threatened my plan.""",gs1_066.txt
え‥‥ええ。,That's right...,gs1_066.txt
‥‥何か、モンダイが？,Do you have a problem with that?,gs1_066.txt
タンジュンな見落としです。,"It's a simple oversight, really.",gs1_066.txt
このツボには‥‥被害者の血で、 メッセージが残されていました。,"You see, a message was written on this jar with the victim's blood.",gs1_066.txt
罪門検事が、最後のチカラを ふりしぼって、書いたのでは？,Yes. The prosecutor must have written it in his final moments.,gs1_066.txt
‥‥そう。その時点ですでに ムジュンしてるのです。,Exactly so. And this is where the contradiction lies.,gs1_066.txt
！,,gs1_066.txt
被害者が、ツボにメッセージを 書くことができたのであれば‥‥,"In order for the victim to be able to write his message on the jar,",gs1_066.txt
犯行後、ツボはまだ “割れていなかった”コトになる！,it must not yet have been broken before he died!,gs1_066.txt
あ‥‥ッ！,Ah...,gs1_066.txt
そう！　割れたツボに、名前を 書くのは、不可能なのですッ！,He couldn't have written Ema's name on a shattered jar!,gs1_066.txt
‥‥静粛に！　静粛にッ！,Order! Order!,gs1_066.txt
裁判長！　どうやら‥‥,Your Honor. It would appear...,gs1_066.txt
さらなる情報が必要のようだ。 ‥‥そのツボと、血の文字。,"more information is needed in regard to this jar, and its bloody message!",gs1_066.txt
我々は、とんでもない 見落としをしていた可能性がある！,We may be missing something critical here!,gs1_066.txt
（とんでもない‥‥ “見落とし”？）,(Something critical...?),gs1_066.txt
‥‥主席検事。,Chief Prosecutor.,gs1_066.txt
どうやら、あなた自身にも まだ、見えていないようだ。,It seems you're as in the dark as we are...,gs1_066.txt
これから、我々がたどりつく ‥‥《真相》に。,about the truth towards which we're headed.,gs1_066.txt
え‥‥‥,What...?,gs1_066.txt
‥‥あなたは、見たことを そのまま、証言すればよい。,Just tell us exactly what you saw.,gs1_066.txt
あとは‥‥我々が、 正しい道をたどるだろう。,We'll piece together the information to arrive at the truth.,gs1_066.txt
それでは、証人！ つづけて、証言をおねがいします！,Very well! The witness may now continue her testimony!,gs1_066.txt
～ツボと血の文字～,-- Jar & Message in Blood --,gs1_066.txt
ツボのカケラに、血のアトが あるのは、すぐに気がつきました。,"I immediately noticed the blood traces on the jar,",gs1_066.txt
でも、部屋は暗くて‥‥ 調べている時間は、なかった。,but it was dark in the room and I didn't have time to check it out.,gs1_066.txt
だから、私。すべてのカケラの 血のアトをふき取ったのです。,"To be safe, I wiped away the blood.",gs1_066.txt
カケラは大きかったから、 見落としはありませんでした。,"The fragments were large, so I'm sure I got them all.",gs1_066.txt
『見つかる前に、消してしまおう』 ‥‥それだけを考えていました。,All I could think about was wiping them clean before they were discovered.,gs1_066.txt
あなたが‥‥ふき取った！ この、血の文字を‥‥,You mean you were the one who wiped away this message in blood!?,gs1_066.txt
あのときの私は、 主席検事ではなかったのです。,I wasn't Chief Prosecutor at the time.,gs1_066.txt
お姉ちゃん‥‥真犯人が 青影だとは、思わなかったんだ。,She didn't think Darke was the real murderer.,gs1_066.txt
だから‥‥ツボの文字を 消しちゃったんですね‥‥,"That's why she tried to erase the ""real evidence.""",gs1_066.txt
それでは、弁護人。 尋問をおねがいしましょう。,Very well. The defense may now begin its cross-examination.,gs1_066.txt
～ツボと血の文字～,-- Jar & Message in Blood --,gs1_066.txt
ツボのカケラに、血のアトが あるのは、すぐに気がつきました。,"I immediately noticed the blood traces on the jar,",gs1_066.txt
でも、部屋は暗くて‥‥ 調べている時間は、なかった。,but it was dark in the room and I didn't have time to check it out.,gs1_066.txt
だから、私。すべてのカケラの 血のアトをふき取ったのです。,"To be safe, I wiped away the blood.",gs1_066.txt
カケラは大きかったから、 見落としはありませんでした。,"The fragments were large, so I'm sure I got them all.",gs1_066.txt
『見つかる前に、消してしまおう』 ‥‥それだけを考えていました。,All I could think about was wiping them clean before they were discovered.,gs1_066.txt
お姉ちゃんの証言‥‥ “ムジュン”が増えてきましたね。,More contradictions have surfaced in her testimony.,gs1_066.txt
ともえさんは、必死に 戦っているんだよ。,Your sister's really putting up a fight.,gs1_066.txt
‥‥きみのために。,She must really care about you.,gs1_066.txt
でも。 それは、まちがっているんだ。,"Still, she's not doing this the right way...",gs1_066.txt
‥‥‥！,,gs1_066.txt
（この証言の《ムジュン》‥‥ やっと、見えてきた気がする）,(I think I've finally figured out the contradictions in her testimony.),gs1_066.txt
（すべてをひっくり返す、 最後の“可能性”が‥‥）,"(There's one final ""possibility"" that might turn everything around!)",gs1_066.txt
やっぱり、割れていたんですね？ あのツボは。,So the jar was already broken?,gs1_066.txt
それまでに割れていないのが、 フシギなくらいでしたわね。,It's a miracle that thing hadn't broken earlier.,gs1_066.txt
まあ‥‥あなたのベンゴなみに あぶなっかしいツボですな。,It certainly looks as feeble as the defense's case...,gs1_066.txt
（裁判長の判決ほどじゃない と思うぞ‥‥）,(But not as feeble as the judge's judgment...),gs1_066.txt
証人。‥‥抜け目のない、 あなたのコトだ。,You were an ace detective who never missed a detail. Do you really expect us to believe,gs1_066.txt
カケラに何が書いてあるか、 調べなかったのだろうか‥‥？,you didn't investigate what was written on the jar pieces?,gs1_066.txt
‥‥たしかに。いつもの私なら、 そうしたでしょうね。,"Normally I would have,",gs1_066.txt
じゃあ‥‥カケラに《茜》と 書かれていたコトは‥‥？,So you didn't know your sister's name was written on the jar?,gs1_066.txt
知りませんでした。 もし、知っていたら‥‥,No. If I had known...,gs1_066.txt
カケラを踏みつぶして、 コナゴナにしていたでしょう。,I would have gathered all the pieces and ground them to dust.,gs1_066.txt
（やれやれ‥‥助かったな）,"(Well, that helps my case...)",gs1_066.txt
‥‥なんだか、あたし。 ちょっと、うれしいです。,Lana... you'd do that for me?,gs1_066.txt
どうやら‥‥お姉さんとは 仲なおり、できそうだね。,It seems you two might make up yet.,gs1_066.txt
‥‥とにかく。 １秒を争う状況でした。,"Anyway, I just barely had enough time to move the body as it was.",gs1_066.txt
ダレかが現場に来れば‥‥ 証拠を“消す”チャンスも消える。,"If someone happened upon the scene, you'd lose your chance to erase the evidence.",gs1_066.txt
あなたは、行動を急いだのだろう。,You must have been in a hurry.,gs1_066.txt
‥‥そのとおりです。 あのときの私は‥‥,I was.,gs1_066.txt
証拠を《インメツ》することしか アタマにありませんでした。,I knew I had to destroy the evidence before anyone came.,gs1_066.txt
‥‥なんというコト、でしょう。,This is rather shocking...,gs1_066.txt
その行動が‥‥ すべてを物語っていますね。,I'm afraid this action of yours reveals what really happened.,gs1_066.txt
‥‥どういうコト、ですかな？,What do you mean?,gs1_066.txt
あなたが本当に、ハンニンを 《青影》だと思っていたのなら。,"If you really thought Darke killed Prosecutor Marshall,",gs1_066.txt
カケラの“血”を 消すハズがないのです。,you wouldn't have wiped away the blood.,gs1_066.txt
あの状況で‥‥いったい、 他に何ができたと言うの？,What else could I have done in that situation?,gs1_066.txt
‥‥お姉ちゃん‥‥,Lana...,gs1_066.txt
時間がなかった。,I only had a few moments.,gs1_066.txt
とにかく、私は すべてのカケラを集めたのです。,There wasn't enough time for me to do anything else but gather up the pieces.,gs1_066.txt
しかし‥‥部屋は停電中で、 暗かったはず、では‥‥？,But how could you see with the power out? It should have been pitch black in that office.,gs1_066.txt
これでも、ウデききの刑事たちと わたり合う立場にいるのです。,"A detective is always prepared, Mr. Wright.",gs1_066.txt
小型のライトや、カメラ‥‥ いつでも、身につけています。,Even now I always carry a pocket light and a camera with me.,gs1_066.txt
あたしだって！　おフロに入る ときも、コレだけは‥‥！,Even I carry my a bottle of emergency Luminol wherever I go!,gs1_066.txt
私に、見落としはありません。 すべてのカケラを集めました。,I never miss anything. I got every last piece.,gs1_066.txt
あなたは‥‥現場を、 不正に操作したのですね？,So you illegally rearranged the crime scene?,gs1_066.txt
‥‥そのとおりです。 イイワケする気はありません。,Yes. I don't have any excuse for my actions.,gs1_066.txt
ゴメンね‥‥お姉ちゃん。 あたし、知らなくて‥‥,"I'm so sorry, Lana. I didn't know...",gs1_066.txt
いつも。ヒドいコト ばっかり、言ってた‥‥,I've treated you so badly all this time...,gs1_066.txt
（‥‥まだ、遅くない）,(It's not too late.),gs1_066.txt
（仲なおりする時間なら、 たっぷり、あるはずだ）,(There's still plenty of time to make up...),gs1_066.txt
（この事件に、すべて 決着がついたら‥‥）,(After we've gotten to the bottom of this incident!),gs1_066.txt
検事局にとって、今日という日は 歴史的な１日になりそうですな。,No doubt this day will leave a permanent stain on the history of the Prosecutor's Office.,gs1_066.txt
きっと‥‥あなたも 知らなかった事実があります。,Ms. Skye. I believe this jar conceals a truth even you were unaware of.,gs1_066.txt
‥‥‥？,What?,gs1_066.txt
この、最後のカケラ‥‥ 巌徒局長の金庫から発見しました。,We found the final piece of this jar in Chief Gant's safe.,gs1_066.txt
局長の‥‥‥？ どうして、そんなところに‥‥,In the Chief's safe? But how...?,gs1_066.txt
（やはり‥‥‥ともえさんは 知らなかった！）,(I knew it! She really didn't know!),gs1_066.txt
ここに、ひとつ。 フシギなことがあるのです。,There's something even more disturbing about that final piece:,gs1_066.txt
そのカケラにだけ‥‥ハッキリ。 “血のアト”が残っていたのです！,There was still blood on it.,gs1_066.txt
し、しかし！　さきほど、 証人は断言しましたぞ！,But the witness just testified...,gs1_066.txt
“カケラは、１つ残らず集めて 血をふき取った”‥‥と！,that she gathered every last piece and wiped the blood off of them!,gs1_066.txt
だからこそ‥‥‥ １つの“コタエ”が見えてくる。,"Yes, which leaves us with only one explanation.",gs1_066.txt
つまり‥‥あの晩！,On the night Prosecutor Marshall was murdered...,gs1_066.txt
最初に現場を発見したのは、 宝月　巴さんではなかった！,you were not the first one to show up on the scene!,gs1_066.txt
そう、巌徒局長だったのです！,Chief Gant got there before you!,gs1_066.txt
ですが！　被告人が、カケラを 見落とした、という可能性もあるの,But couldn't the defendant have simply missed a piece?,gs1_066.txt
このカケラは、ひとつひとつが かなり大きい。,I'm afraid that's unlikely.,gs1_066.txt
見落とすなど、考えられません！,"The pieces are too big for anyone to miss, let alone an ace detective!",gs1_066.txt
ですが！　私などは、その。,"That may well be, but everyone makes mistakes. Even I once wasted an entire day",gs1_066.txt
クチに入れた入れ歯を探して、 １日をムダにしたコトがあったりす,looking for my dentures. They were in my mouth all along! Ha! Can you believe that!?,gs1_066.txt
お忘れだろうか、裁判長。,"Have you forgotten, Your Honor?",gs1_066.txt
この証人が、現場に行ったとき。 ツボは、すでに割れていた。,"When this witness arrived at the scene, the jar was already broken.",gs1_066.txt
あ‥‥‥,"Oh, that...",gs1_066.txt
割れたツボに、名前を 書き残せるワケがない‥‥つまり！,There's no way a name could have been written on a shattered jar.,gs1_066.txt
証人よりも先に、現場を “発見”した人物がいるのだッ！,Another person discovered the scene prior to the witness!,gs1_066.txt
ですが！　巌徒局長は、あの日、 逃走した青影を追っていました！,"I hope you're not implying this ""person"" was Chief Gant. At the time, he was looking",gs1_066.txt
先に現場を発見しても、 不自然だとは言い切れないと考えら,"for Darke downstairs. Besides, even if he was there first, why would he break the jar?",gs1_066.txt
それならば、なぜ！ ２年間もダマっていたのですかッ！,"The question is, if he did arrive there first, why did he hide that fact for two years!?",gs1_066.txt
そ。それは、アレで,,gs1_066.txt
さあッ！ どうなんですか、裁判長ッ！,"Well, Your Honor? Can you answer us that!?",gs1_066.txt
う‥‥‥‥‥‥‥‥,Nnnnn... NNNNGHAAAAAAA!,gs1_066.txt
もうしまッせええええええええええ ええええええええええええええん！,Noooooooooooo!,gs1_066.txt
‥‥ココロならずも、裁かれる 立場を味わってしまいました。,"Wait, I'm not the one on trail here!",gs1_066.txt
巌徒　海慈は、あの日。証人より ヒトアシ先に、現場に現れた。,Damon Gant arrived at the crime scene prior to the witness.,gs1_066.txt
