Japanese,English,Note
それでは、証人。 事件の説明をおねがいしよう。,"Very well, witness. Please describe the incident to us.",gs1_038.txt
ちょっと待ってください！ ‥‥もうヒトクチ食べちゃいます。,The prosecution will wait! I'm not finished eating...,gs1_038.txt
（早くしろよ！）,(Hurry it up!),gs1_038.txt
ふう‥‥さて、御剣検事。,"Mmmm... Very well, Mr. Edgeworth.",gs1_038.txt
事件のセツメイですが、 できれば、警察関係者のカタに‥‥,"As you know, we usually call on the police to provide a description of the crime....",gs1_038.txt
‥‥裁判長さま。そこの検事さんが おっしゃったでしょう。,"Your Honor, as Mr. Edgeworth has said to the court...",gs1_038.txt
この市ノ谷　響華は、 “プロである”と。,"I am a... ""professional.""",gs1_038.txt
は、はあ‥‥ どういうことですかな？,Uh... Huh? What exactly does that mean?,gs1_038.txt
市ノ谷　響華は、２年前まで 捜査一課の特別捜査官‥‥,"Until two years ago, Ms. Angel Starr was a special investigator with the police.",gs1_038.txt
甲種殺人事件担当の 刑事だったのだ。,She was a first-rate homicide detective.,gs1_038.txt
え‥‥ええええッ！ おキョウさんが、刑事ッ！,Wh-whaaaat!? Ms. Starr was a detective!?,gs1_038.txt
ああああああああああああああッ！,Aaaaaaaaaaaaaaaaaaa-hah!,gs1_038.txt
あ、あなたは‥‥もしや！ 《ゲロまみれ》の‥‥？,I-I know who you are!!! Cough-up...!?,gs1_038.txt
おキョウですわ。 ‥‥おひさしゅう、裁判長さま。,"Cough-up Queen Angel Starr, Your Honor. Long time no see.",gs1_038.txt
わ、わわ、わかりました！ せ。せ、説明をおねがいします！,"V-v-very well! Y-you may continue with the description, Ms. Starr!",gs1_038.txt
（‥‥ナニモノなんだ、 あのネエさん‥‥）,(Just who is this lady!?),gs1_038.txt
それでは、みなさま。 こちらをごらんくださいな。,If I might have the court's attention over here...,gs1_038.txt
検事局の地下駐車場は、２つの ブロックにわかれておりますの。,The parking lot at the Prosecutor's Office is divided into two blocks.,gs1_038.txt
Ａブロックは検事局職員用、 Ｂブロックは外来者・来客用‥‥,A Block is for the Prosecutor's Office personnel.,gs1_038.txt
,B Block is for visitors and clients...,gs1_038.txt
２つのブロックは金網で 仕切られておりますわ。,A chain divider separates the two blocks.,gs1_038.txt
まあ‥‥部外者に侵入されては コマりますからなあ。,"I suppose that's to keep visitors from taking up prosecutor's spaces, yes.",gs1_038.txt
事件現場は、Ａブロック奥の クルマ‥‥その、後部トランク。,"The crime took place by a car in the back of A Block, in the car's trunk.",gs1_038.txt
犯人は、被害者をナイフで殺害後、 クルマで運びだそうとしました。,The killer stabbed the victim with a knife and went to drive the body out.,gs1_038.txt
でも‥‥運悪く、目撃者によって 現行犯タイホされましたの。,"Unfortunately for her there was a witness, and an arrest was made on the spot.",gs1_038.txt
その、勇敢な“目撃者” というのが‥‥？,"And who was this valiant ""witness""...?",gs1_038.txt
このおキョウですわ。 ‥‥裁判長さま。,"Why, it was me, Your Honor.",gs1_038.txt
証拠品《地下駐車場の上面図》を 法廷記録にファイルした。,Floor Plans added to the Court Record.,gs1_038.txt
証人。あなたは、 犯行の瞬間を目撃したのですか？,"Witness, did you see the very moment of the crime?",gs1_038.txt
もちろんですわ。,"Of course, Your Honor.",gs1_038.txt
その後ただちに、主席検事サマの 身柄をカクホいたしましたの。,"Immediately after that, I apprehended the Chief Prosecutor.",gs1_038.txt
ふむう‥‥これはもう、 キマリだと思うのですが。,"Hmm... It seems rather cut and dry, doesn't it?",gs1_038.txt
いかがですかな、弁護人。,"Well, Mr. Wright?",gs1_038.txt
‥‥ぼくに同意を 求めないでください。,"Uh... I can't agree on principle, Your Honor.",gs1_038.txt
それでは、裁判長さま。,"It seems that some poor losers are unwilling to accept the truth, Your Honor.",gs1_038.txt
往生ぎわの悪い殿方を、まっぷたつ にさせていただきますわ。,Shall I proceed to crush what little hope they have remaining?,gs1_038.txt
たのもしいかぎりです。 ひとつ、おねがいいたしますぞ！,"If you can... Then give them your worst, Ms. Starr!",gs1_038.txt
（まっぷたつ、って‥‥ ぼくのことか？）,"(Wait, are they talking about me...!?)",gs1_038.txt
～目撃したこと～,-- Witness's Account --,gs1_038.txt
ワタクシ、わかっておりました。 いつか、こんな日が来ることを‥‥,"Somehow, I always knew a day like this would come.",gs1_038.txt
あの日‥‥カレにお弁当を お持ちする途中のコトでしたのよ。,I was on my way to deliver a lunchbox to my boyfriend...,gs1_038.txt
捜査官としてのカンと申すのかしら ‥‥何かを感じてしまいましたの。,When I sensed something... perhaps it was my finely-honed detective instincts working.,gs1_038.txt
見ると、金網越しに、シュミの悪い クルマのそばにいる主席検事殿が。,"Then, through a wire fence, I saw the chief prosecutor standing next to a garish car.",gs1_038.txt
主席検事殿は、右手にナイフを かまえておりましたわね。,The chief prosecutor was holding a knife in her right hand....,gs1_038.txt
そして‥‥多田敷捜査官の胸に ズブリと突き刺しましたのよ！,"Then, she thrust the pointy tip of the knife into Detective Goodman's chest!",gs1_038.txt
ふむう‥‥コイビトにお弁当。 オトメゴコロ、というヤツですな。,Hmm... Bringing a lunchbox to your boyfriend? How touching!,gs1_038.txt
フッ‥‥ ギモンの余地はないようだ。,Hmph. As you can see... There is no room for doubt.,gs1_038.txt
たしかに‥‥ナイフをズブリ！　と 刺したところを、そのものズブリ！,"The key ""point"" of your testimony seems to be nothing other than...",gs1_038.txt
目撃しているワケですからなあ。,the point of the knife which you saw being stabbed into Detective Goodman!,gs1_038.txt
‥‥いかがでしたかしら？ まっぷたつにされた感想は。,So... how does it feel to be so utterly crushed?,gs1_038.txt
か‥‥考え中です。,I... I'm still thinking about that.,gs1_038.txt
き‥‥キズは浅いです、 成歩堂さんっ！,"I-it's merely a flesh wound, Mr. Wright!",gs1_038.txt
それでは、弁護人。尋問を おねがいします‥‥さっさと！,"Very well, Mr. Wright. You may cross-examine the witness.",gs1_038.txt
～目撃したこと～,-- Witness's Account --,gs1_038.txt
ワタクシ、わかっておりました。 いつか、こんな日が来ることを‥‥,"Somehow, I always knew a day like this would come.",gs1_038.txt
あの日‥‥カレにお弁当を お持ちする途中のコトでしたのよ。,I was on my way to deliver a lunchbox to my boyfriend...,gs1_038.txt
捜査官としてのカンと申すのかしら ‥‥何かを感じてしまいましたの。,When I sensed something... perhaps it was my finely-honed detective instincts working.,gs1_038.txt
見ると、金網越しに、シュミの悪い クルマのそばにいる主席検事殿が。,"Then, through a wire fence, I saw the chief prosecutor standing next to a garish car.",gs1_038.txt
主席検事殿は、右手にナイフを かまえておりましたわね。,The chief prosecutor was holding a knife in her right hand....,gs1_038.txt
そして‥‥多田敷捜査官の胸に、 ズブリと突き刺しましたのよ！,"Then, she thrust the pointy tip of the knife into Detective Goodman's chest!",gs1_038.txt
殺人は、すべてが計画的だった！ ゴム手袋が、いい証拠じゃないか。,The murder was planned! The rubber gloves prove it!,gs1_038.txt
き‥‥キズは浅いです、 成歩堂さんっ！,"I-it's only a flesh wound, Mr. Wright! We can make it!",gs1_038.txt
‥‥さっきも聞いたよ、それ。 他に何かないのかな。,You said that before. Anything else?,gs1_038.txt
おキョウさんの証言、カガク的に、 まったくスキがありません！,Scientifically speaking... Ms. Starr's testimony... is flawless.,gs1_038.txt
（致命傷じゃないか！ ‥‥のっけから）,(Sounds pretty fatal to me.),gs1_038.txt
どど、どうしましょう！　もう ユーザイなんですか、お姉ちゃん！,Wh-what do we do!? Is this it? Is my sister guilty!?,gs1_038.txt
とりあえず、アセらず じっくりゆさぶっていこうよ。,"Let's just keep our heads cool and press the witness a bit, shall we?",gs1_038.txt
（となりでアタフタされると、 かえって落ちついちゃうな‥‥）,"(For some reason, having her panicking next to me makes me calmer...)",gs1_038.txt
に、ニコニコしないでくださいっ！,D-don't smile like that!,gs1_038.txt
なぜ、そんなことを‥‥？,How did you know!?,gs1_038.txt
検事サマの、罪をにくむ感情‥‥ ソンケイすべき点もありますわ。,I respect the prosecutors' basic abhorrence of crime.,gs1_038.txt
しかし。彼らのやり方は、 みにくくユガんでいる。,Yet their methods are ugly and twisted.,gs1_038.txt
ユガんだやり方は、 いつかヒゲキを生み出すもの。,Twisted methods will always lead to tragedy.,gs1_038.txt
‥‥弁当屋の意見として、 ありがたく受けとめておこう。,The lunchlady's uninformed opinion is duly noted.,gs1_038.txt
ツゴウの悪い証拠品はモミ消して、 存在しなかったことにする‥‥,Given that they are used to erasing inconvenient evidence at their whim...,gs1_038.txt
そのためなら、知りすぎた捜査官を 切り捨てる‥‥お手のモノだねェ。,Killing off a detective that knew too much is merely an extension of that.,gs1_038.txt
おキョウさん‥‥何か、 検事さんにウラミでもあるのかな？,Ms. Starr... do you have something personal against prosecutors?,gs1_038.txt
私、捜査官を天職とココロ得て おりましたわ。おそらく‥‥,I felt that I had found my dream job when I became an investigator...,gs1_038.txt
そこのすました検事さんたちに 解雇通知を受けなければ‥‥今も。,"And if I hadn't been laid off by those prosecutors over there, I'd still be one.",gs1_038.txt
カイコ通知？ （クビにされたのか‥‥）,Laid off...? (She was fired...),gs1_038.txt
ワタクシにとって“検事”は、 虫けらにもおよばぬ存在。,"To me, prosecutors are nothing more than worms.",gs1_038.txt
さりとて、ワタクシも“プロ”。 証言にクモリはございませんのよ。,"That said, I am a pro, as you know. My testimony is unbiased... and flawless.",gs1_038.txt
‥‥わかりました。それでは、 つづけていただきましょう。,"Very well. You may continue, Ms. Starr.",gs1_038.txt
“カレ”というのは、捜査官の？,This boyfriend... he's the detective?,gs1_038.txt
そちらのカレではありませんの。 守衛室のカレですわ。,Not that boyfriend. The security guard.,gs1_038.txt
そ、“そちらのカレ”‥‥ カレをたくさんお持ちなのですか？,"Th-""that"" boyfriend? You have... several?",gs1_038.txt
他にも、“こちらのカレ”や “あちらのカレ”もございますわ。,"Yes. ""This"" boyfriend, ""that"" boyfriend, and ""the other"" boyfriend.",gs1_038.txt
いっそ、裁判長もいかがかしら？ “どちら”があいておりますわよ。,Care to join?,gs1_038.txt
,"The ""yet another"" boyfriend position is still open for applicants.",gs1_038.txt
け、ケッコウです！,"I-I'll stick with the lunch, thanks.",gs1_038.txt
‥‥裁判長さん、 ここで少し考える、と。,Note to self: the judge had to think before replying.,gs1_038.txt
守衛室は、駐車場のＡブロックに ございますのよ。,"The security guard room is in the lot, in A Block.",gs1_038.txt
駐車場をすべて見わたせるように、 ２階部分にございますの。,It's up on the second level so you can see everything from there.,gs1_038.txt
（あの“ＳＥＣＵＲＩＴＹ”って 書いてある部屋だな‥‥）,"(That would be the room with the ""SECURITY"" sign.)",gs1_038.txt
ところで、あなた自身はクルマで お弁当を持ってきたのですか‥‥？,"Incidentally, did you bring your lunchboxes by car?",gs1_038.txt
ワタクシ、今は部外者ですから。 Ｂブロックに駐車いたしましたわ。,"Since I'm a visitor now, I parked in B Block.",gs1_038.txt
つまり。おキョウさんは Ｂブロックで事件を目撃した‥‥,So... she was in B Block when she witnessed the crime.,gs1_038.txt
事件の起こる“予感”が したわけですか？,"You ""sensed"" something? So, you're saying you had a premonition of the murder?",gs1_038.txt
あの感じ‥‥なんと申し上げたら よろしいのかしら。,It felt like... how would you say...,gs1_038.txt
‥‥そう。実のつまったカボチャを 前にしたときのような、あの感覚。,Oh yes...,gs1_038.txt
,It was like the feeling you get when you view a pumpkin chock full of seeds!,gs1_038.txt
マッタク想像がつきません。,I have no idea what that means.,gs1_038.txt
“捜査官のカン”と言えば‥‥,"Speaking of a ""detective's instincts""...",gs1_038.txt
被害者の多田敷　道夫さんも 捜査官でしたね？,"Wasn't the victim, Mr. Bruce Goodman, also a detective?",gs1_038.txt
ウデはまだまだでしたけれど。 浅づけのタクアン、でしたわね。,"Yes, well, he was like a young cheese.",gs1_038.txt
タクアン‥‥,A... young cheese?,gs1_038.txt
まだ、色に染まっていない‥‥ まっすぐで、スナオな子だった。,"A pale white cheese, not yet tangy with experience on the streets. A greenhorn.",gs1_038.txt
ふむう‥‥私などはもう、 まっ黄色でシワシワですがね。,"Hmm... I, of course, am hard, yellowed, sharp as a tack.",gs1_038.txt
ヘンなニオイもありそうですよね。,"I bet you stink, too.",gs1_038.txt
‥‥とにかく、あのとき。 ワタクシ、何か胸さわぎがして‥‥,"In any case, there, in the lot, I felt something stirring in the back of my mind...",gs1_038.txt
シュミの悪いクルマというのは、 モチロン‥‥,"By ""garish car,"" you mean...",gs1_038.txt
御剣検事サマのクルマですわ。,"Mr. Edgeworth's car, yes.",gs1_038.txt
み、御剣検事の‥‥！,M-Mr. Edgeworth's!?,gs1_038.txt
ちなみに。死体に刺さっていた ナイフも、検事サマのモノ‥‥,"Incidentally, the knife with which the victim was stabbed was also Mr. Edgeworth's.",gs1_038.txt
そうでしたわね？,Wasn't it?,gs1_038.txt
まちがいない。,"Indeed, it was.",gs1_038.txt
ふ‥‥ふむう‥‥マッタク、 ビミョーな事件です。,Hmm! What an odd case this is.,gs1_038.txt
それで、あなたの見た人物は‥‥ 被告人にマチガイないのですかな？,And the person you saw... you are sure it was the defendant?,gs1_038.txt
ワタクシ、現場から１０メートルも 離れていない場所で見ましたのよ。,I saw her from no further than thirty feet away.,gs1_038.txt
‥‥まちがえようが ないだろうねえ‥‥,I am certain it was her.,gs1_038.txt
（もし、これが本当なら‥‥ 攻めようがないぞ！）,"(If she's telling the truth, we're doomed!)",gs1_038.txt
とりあえず、つけてみましょうよ！ ケチの１つでも。,"Let's just do what we can! Even if we don't have any proof, we can always complain!",gs1_038.txt
‥‥相手が御剣だからなあ。 何か材料があればいいんだけど‥‥,We're dealing with Edgeworth here... I need better material before I start pressing this.,gs1_038.txt
ふむう‥‥それで、あなたの見た 被告人は、どんなようすでしたか？,Hmm... Can you tell us what the suspect was doing when you saw her?,gs1_038.txt
証人！　あなたは先ほどの証言で ハッキリ、こう言っています！,"Witness! In your testimony, you clearly stated the following:",gs1_038.txt
“検事は虫けらにもおよばぬ存在” ‥‥それならば！,Prosecutors are nothing more than worms. Ergo!,gs1_038.txt
あなたは、ある“悪意”を持って 犯行を目撃していたことに‥‥,You are a biased witness!,gs1_038.txt
‥‥クチを つつしむんだねえ、ボウヤ‥‥,"You might want to keep those silly opinions to YOURSELF in the future, rookie.",gs1_038.txt
え。,Huh? Rookie?,gs1_038.txt
おキョウのコトバにアヤをつける ‥‥カクゴはいいんだろうねぇ？,Unless you're willing to risk the consequences of doubting me?,gs1_038.txt
初めちょろちょろ、なかパッパ。 おいしく炊きあげられたいかいッ！,I'll fry you like a fritter! Crispy on the outside... chewy on the inside!!!,gs1_038.txt
で‥‥出ました！ おキョウさんのグルメタンカ！,That... That was inspiring!,gs1_038.txt
‥‥“新米弁護士”と“新米”を かけたものと思われる、と。,I believe I've heard that tag line elsewhere... you could cry plagiarism?,gs1_038.txt
弁当屋に身をやつしていても スジはとおす。ワタクシなりにッ！,I may be relegated to the lowly post of lunchlady... But my instincts are honed!,gs1_038.txt
こ‥‥‥この写真はッ！ あなたが撮影したのですか！,A-a photograph! You took this!?,gs1_038.txt
事件に気づいた、その瞬間。 反射的にシャッターをひとつ。,"The moment I witnessed the crime, my reflexes took over and snap! I took a picture.",gs1_038.txt
ワタクシ‥‥弁当の１つに カメラを仕込んでありますのよ。,In fact... One of my lunchboxes is rigged with a camera.,gs1_038.txt
（ふつうにクビから ぶら下げておけばいいのに）,(I suppose that's more exciting than just hanging it around your neck.),gs1_038.txt
このような写真‥‥ 私も初めて見るが？,Er... this is my first time seeing this photograph.,gs1_038.txt
検事サマに見せたら、何をされるか わかりませんからねえ。,"You think I'd show it to you, a prosecutor? Think again.",gs1_038.txt
‥‥！,,gs1_038.txt
‥‥ワタクシ、捜査課の写真班に カレがいますのよ。,My boyfriend works in the photography division of Criminal Affairs.,gs1_038.txt
たしかに‥‥これは被告人に まちがいないようです！,Well... This is most certainly the defendant!,gs1_038.txt
証拠品《現場写真》を 法廷記録にファイルした。,Crime Photo added to the Court Record.,gs1_038.txt
（マズいな‥‥これはたしかに、 ともえさんにマチガイないぞ！）,"(Uh oh, that is unmistakably Lana Skye!)",gs1_038.txt
それで‥‥このとき、 被告人はいったい‥‥？,"So, what was the defendant doing at the time?",gs1_038.txt
ハンニンが手にしていた“ナイフ” について、聞かせてください。,Tell me more about this knife that the suspect was carrying.,gs1_038.txt
そう‥‥刃わたり１０センチほど、 でしたかしら。,"Well, I'd say the blade was about 10 centimeters long.",gs1_038.txt
いかがかしら？　御剣検事サマ。 ‥‥あなたのナイフでしょう？,"Is that right, Mr. Edgeworth? It is your knife, after all.",gs1_038.txt
む‥‥むう。 まあ、そんなところだろう。,"Er... Ahem, yes, that's about right.",gs1_038.txt
‥‥検事サマたちは、 人体の急所にはお詳しいはず。,"Prosecutors are, by nature, well-versed in the location of a man's vital organs.",gs1_038.txt
ゆでたまごを作るよりヤサシイ 仕事だったでしょうねえ‥‥,I'm sure it was easier than boiling an egg for my egg salad surprise set.,gs1_038.txt
そ。それは、あなたに 証言できることではありません！,"Y-you can't testify as to her ability to kill an egg! I mean, a person!",gs1_038.txt
あらあら‥‥そちら、 なまたまご派でしたのかしら？,Hmm? Perhaps a chicken salad set would have been a better metaphor?,gs1_038.txt
‥‥それで。ナイフを かまえた被告人は、どうしたか？,"So, the defendant was holding a knife. What then?",gs1_038.txt
あなたはなぜ、犯行を 止めようとしなかったのですか？,Tell the court why you didn't try to stop this crime!,gs1_038.txt
ナイフを振り上げたところを 見ていたんですよね？,"You did see her raise the knife to strike, no?",gs1_038.txt
むぅ‥‥ たしかに、そうですな。,Hmm... The defense has a point.,gs1_038.txt
ザンネンながら‥‥気づいたとき には、すでに遅すぎましたの。,"Unfortunately, by the time I realized what was going on, it was already too late.",gs1_038.txt
遅すぎた‥‥？,Too late...?,gs1_038.txt
次の瞬間‥‥主席検事殿は、凶器を 振り下ろしておりましたわ！,Yes... the next moment... The chief prosecutor brought down the murder weapon!,gs1_038.txt
そ‥‥そうですか‥‥,I... I see.,gs1_038.txt
でも！　もしかしたら、 オシャレ手袋だったのかも‥‥,"What if she was just in the habit of wearing gloves? Like, driving gloves?",gs1_038.txt
被告人がタイホされたとき、 手袋はカクニンされている！,The gloves were admitted as evidence when the defendant was arrested!,gs1_038.txt
解剖のときに使用される、 ゴム製の特殊なものだった。,"They were rubber gloves, of the kind used for autopsies!",gs1_038.txt
つまり‥‥主席検事サマは、 被害者と現場で会ったとき‥‥,"In other words, when the chief prosecutor came to the crime scene...",gs1_038.txt
最初から殺害を考えていた。 ‥‥そう考えるべきですわね。,She came to do murder! It's the only possible conclusion one can make.,gs1_038.txt
犯行のジュンビは、すべて ととのっていた、ってコトさね！,"Everything was planned, it was a premeditated crime!",gs1_038.txt
ぐぐぐうううっ！,Arrrrgh!,gs1_038.txt
た、たしかに！ さすが、元・捜査官ですなあ。,"Impressive! I'm sorry they took you off the force, Ms. Starr!",gs1_038.txt
（マズいな‥‥）,(This is bad...),gs1_038.txt
（この殺人は “すべてが”計画的だった‥‥）,(She's got them thinking this was all planned...),gs1_038.txt
（この主張がとおってしまえば、 いきなりオシマイだぞ‥‥！）,"(If she can prove this claim, the trial's already over!)",gs1_038.txt
（“計画的ではなかった”部分‥‥ そいつを探してみるか！）,(I've got to think of a way to show that this wasn't premeditated!),gs1_038.txt
‥‥あなたは、 それを目撃したわけですか？,And you witnessed this?,gs1_038.txt
ともえさんが、ナイフで被害者を “刺す”‥‥その瞬間を。,You saw Ms. Skye stab the victim with the knife?,gs1_038.txt
すでに申し上げたとおり。 ‥‥この、ソース弁当にかけて！,"As I've already said, yes! I swear it on my finest ""Salmon Swirl"" lunch!",gs1_038.txt
ふむう‥‥！ 食欲をそそるニオイですなあ。,Hmm!!! I'm sure that is a fine lunch!,gs1_038.txt
しかし‥‥それはオカシイのです。 この写真を見てください！,But... isn't that odd? Look at this photograph!,gs1_038.txt
あなたの撮影した、この写真‥‥,"This is the photograph you took of the very moment of the crime, is it not?",gs1_038.txt
巴さんは、ナイフなど 持っていないッ！,Then why is Ms. Skye not holding a knife!?,gs1_038.txt
‥‥‥‥‥‥あの。,... Ahem.,gs1_038.txt
御剣検事。 何かコメントをおねがいします。,"Mr. Edgeworth, your thoughts?",gs1_038.txt
異議あり。,Objection.,gs1_038.txt
‥‥もう少し ヤル気を出して行きましょうよ。,"Let's be a little more careful with our evidence, shall we?",gs1_038.txt
ヤル気を出すべきは キサマのほうだ、弁護士。,"It is you that needs to be more careful, Mr. Wright!",gs1_038.txt
どういうことですかな？,"What do you mean, Mr. Edgeworth?",gs1_038.txt
この写真は‥‥犯行直前に 撮影されたものではない。,This photograph was not taken the moment before the stabbing...,gs1_038.txt
シャッターが切られたのは すでにナイフを刺した“あと”だ。,This was taken the moment AFTER the stabbing!,gs1_038.txt
ど‥‥どうしてそんなコトが わかるんですかッ！,H-how can you tell that!?,gs1_038.txt
‥‥返り血。,Blood splatter.,gs1_038.txt
え‥‥,Huh?,gs1_038.txt
主席検事サマのコートの 赤いシミ‥‥見えませんかしら？,See the dark crimson stain on the Chief Prosecutor's coat?,gs1_038.txt
（シロクロ写真じゃないか！）,(It's a black-and-white photograph!),gs1_038.txt
はああ‥‥わかりにくいですが、 これは血痕だったのですか‥‥,"Ah... yes, it's hard to tell, but this could be blood.",gs1_038.txt
いかがかな、弁護人。 問題はマッタク、見あたらないが。,"Well, Mr. Wright? I see no problem here.",gs1_038.txt
‥‥“キミ”以外は。,No problem... except you.,gs1_038.txt
成歩堂さん！　モンダイ児あつかい されてますよ！,Mr. Wright! Are you going to just sit there and take that kind of abuse!?,gs1_038.txt
（ううう‥‥どうなんだろう‥‥）,(Argh... You got a better idea?),gs1_038.txt
