Japanese,English,Note
来客用のソファだ。 革張りの高級品らしい。,This sofa is for clients. It's leather... a real luxury model.,gs1_002.txt
大きな絵画だ。 モダン・アートというのだろうか。,"A large painting. I guess you'd call this ""modern art.""",gs1_002.txt
ぼくには、ただの 失敗作にしか見えない。,"I, on the other hand, call it a mistake.",gs1_002.txt
法律関係の本が、イヤになるほど ビッシリ並んでいる。,"You couldn't cram more legal books in here, even if you wanted to.",gs1_002.txt
事務所を訪れる客たちは、 かならずこの本棚にビビる。,Few can gaze upon the shelves without feeling insignificant.,gs1_002.txt
小さなライティングデスクには、 事務用品が整然と並んでいる。,A small writing desk cluttered with office supplies.,gs1_002.txt
‥‥今は、この血のニオイが 気になる！,I smell blood... and that can't be good!,gs1_002.txt
千尋さん‥‥所長の無事を たしかめないと！,I have to check and see if Mia... the Chief's okay!,gs1_002.txt
名前、教えてくれないかな。,"Excuse me but, who are you?",gs1_002.txt
だいじょうぶ。 ぼくは、この事務所の人間だから。,It's okay. I work here.,gs1_002.txt
マヨイ‥‥。,Maya...,gs1_002.txt
あやさと・まよい。,Maya Fey.,gs1_002.txt
（“マヨイ”だって‥‥？）,"(""Maya""...?)",gs1_002.txt
（千尋さんが書き残したのは、 この子のことだったのか‥‥？）,(So Mia was writing this girl's name!),gs1_002.txt
（ちょっとこの子に、あの領収書を つきつけてみよう）,(Maybe I should show her the receipt...),gs1_002.txt
（法廷で覚えたテクニックが、 実生活で役に立つとは‥‥）,(I never thought there'd be a use for evidence like this outside the courtroom!),gs1_002.txt
（かなり弱っているみたいだけど、 聞かないわけにはいかないな‥）,"(She seems to be in shock. I don't want to disturb her, but I have to know...)",gs1_002.txt
あの‥‥きみ。,Um... excuse me?,gs1_002.txt
いったい、何が あったんだい？,Can you tell me what happened?,gs1_002.txt
‥‥あたしが来たら、 部屋が暗くて‥‥,I came in... The room was dark.,gs1_002.txt
もう、お姉ちゃんは‥‥,And Sis... Sis...!,gs1_002.txt
（亡くなった後だった、 というわけか）,(So she was already dead.),gs1_002.txt
きみは、所長の‥‥？,"So, you're the chief's...?",gs1_002.txt
‥‥妹です。,Sister. I'm her younger sister.,gs1_002.txt
こんな時間に‥‥遊びに来たの？,And you were here... visiting? This late at night?,gs1_002.txt
はい‥‥。 証拠品をあずかって欲しい、って。,Yes. She said she wanted me to keep some evidence for her.,gs1_002.txt
証拠品‥‥って？,Evidence...?,gs1_002.txt
はい‥‥。 あ、あの‥‥、,Yes... I-it was that clock...,gs1_002.txt
《考える人》の置時計を‥‥。,"It was ""The Thinker.""",gs1_002.txt
‥‥すみません。 特に心当たり、ないです。,"I'm sorry, I've never seen that before.",gs1_002.txt
これ、所長のそばに 散らばってたんだけど‥‥,This was lying next to the chief.,gs1_002.txt
はい。 あたしも見ました。,I know. I saw it there too.,gs1_002.txt
たぶん、電気スタンドの カケラかな、って。,I thought they might be pieces of the light stand.,gs1_002.txt
うん。たぶんね。,Hmm. Maybe.,gs1_002.txt
（でも、ガラス製の電気スタンド なんて、めずらしいな‥‥）,(Never heard of a glass light stand before...),gs1_002.txt
あの、《考える人》の ことなんだけど‥‥,"Um, about ""The Thinker""...",gs1_002.txt
！,,gs1_002.txt
い、いや！,The Th-Thinker...,gs1_002.txt
‥‥お姉ちゃんは、あれで‥‥！,"That was... Oh, Sis! *sob*",gs1_002.txt
（今、凶器のことを聞くのは さすがにヒドいな‥‥）,"(Hmm, probably shouldn't have asked her about the murder weapon...)",gs1_002.txt
千尋さん、亡くなる前に 自分の血でメッセージを‥‥,"Before Mia died, she wrote a message with her own blood.",gs1_002.txt
領収書のウラにね。,She wrote it on the back of this receipt.,gs1_002.txt
！,,gs1_002.txt
あ、あ、あたしの名前！,Th-th-that's MY name!,gs1_002.txt
ど、どうして！ お姉ちゃんが‥‥？　どうして！,W-why!? Why would she write my name?,gs1_002.txt
お、落ち着いてくれ！,"Please, just calm down.",gs1_002.txt
なんで‥‥お姉ちゃんが、 あたしを‥‥？,W-why would Sis write my name?,gs1_002.txt
（う。そ、そんな目で 見られてもなあ‥‥）,(Uh-oh. Now I've done it...),gs1_002.txt
９月　６日　某時刻 綾里法律事務所,September 6 Fey & Co. Law Offices,gs1_002.txt
（事務所は警官たちで いっぱいだ‥‥）,(The office is filled with police officers.),gs1_002.txt
（みんな、忙しそうに 動きまわっているぞ‥‥）,(They're all busily searching for clues...),gs1_002.txt
コラ！,Hey! You there!,gs1_002.txt
ここは立入禁止ッス！,"This is a crime scene, pal! No trespassing!",gs1_002.txt
‥‥ん？ たしかアンタは‥‥、,"Umm... Sorry, don't I know you from somewhere?",gs1_002.txt
ヤッパリくん‥‥ だったッス？,"Wait, you're that Butz guy, aren't you!",gs1_002.txt
ナルホドです！ （アイツと間違えないでくれ！）,"No, no, Phoenix Wright. (How could anyone mistake me for Larry!?)",gs1_002.txt
あ、そうそう。 なんかそんな名前だったッス！,"Ah, guess I got the wrong name, Mr. Wright. Sorry 'bout that.",gs1_002.txt
“ヤッパリ”は、たしか 殺人犯の名前だったッス。,"That Butz guy, he was a killer! And you're no killer! Right?",gs1_002.txt
（アイツたしか、 ムザイになったはずだけど‥‥）,(He WAS proven innocent...),gs1_002.txt
えーと。 そういうあなたは、たしか‥‥,Umm... right. And you were...,gs1_002.txt
イトノコ刑事‥‥ でしたよね。,"Um... Gumshoe, wasn't it? Dick Gumshoe?",gs1_002.txt
そッス。 イトノコッス‥‥。,Right! At your service.,gs1_002.txt
ってアンタ！　人の名前、 勝手に縮めちゃダメッス！,"Hang on! That's Detective Gumshoe to you, pal!",gs1_002.txt
えーと、カメノコ刑事‥‥ でしたっけ。,"Um... Suedeshoes, wasn't it?",gs1_002.txt
そッス。 カメノコッス‥‥。,That's me! Don't step on my blue suede shoes...,gs1_002.txt
って、それはタワシッス！,"Wait! That's a song, pal!",gs1_002.txt
自分は、イトノコ‥‥,My name's Dick Gumshoe...,gs1_002.txt
いやいやいや。,W-wait!,gs1_002.txt
そもそも、人の名前を 勝手に縮めちゃダメッス！,"That's Detective Gumshoe to you, pal!",gs1_002.txt
えーと、ノコノコ刑事‥‥ でしたっけ？,"Um... Gumtree, was it? Detective Gumtree?",gs1_002.txt
ノ、ノコノコ‥‥。,G-Gumtree...?,gs1_002.txt
‥‥アンタ、ちょっと おふざけがすぎたッス‥‥。,"Gum doesn't grow on trees, pal!",gs1_002.txt
本官をナメると、イタい目に あうッスよ‥‥！,And I'm the one in charge here so don't push your luck!,gs1_002.txt
（うわあ、急に自分のコト “本官”とか言い出したよ‥‥）,"(Whatever you say, Detective...)",gs1_002.txt
自分は、糸鋸　圭介 （いとのこぎりけいすけ）ッス！,"Anyway, get the name right.",gs1_002.txt
なんぴとたりとも、 自分を“イトノコ”なんて‥‥,"And don't go calling me ""Dick""...",gs1_002.txt
おい、イトノコ！ こっち、早くたのむよ！,"Hey, Dick! Get over here!",gs1_002.txt
ハ、ハッ！,"Y-yes, sir!",gs1_002.txt
す、すぐ行くッス！,B-be right there!,gs1_002.txt
あー、オホン！,Umm... ahem!,gs1_002.txt
たしかアンタ、 弁護士だったッスな。,"You're her lawyer, right, pal?",gs1_002.txt
用なら、早くしてほしいッス！,"If you got business here, you'd better do it quick!",gs1_002.txt
（しめた！　ぼくを真宵ちゃんの 弁護士だと思っているぞ‥‥！）,(Whew! He thinks I'm Maya's lawyer...!),gs1_002.txt
（‥‥だいたい、聞くべきことは おさえたかな‥‥）,(I guess I've asked all the questions I need to.),gs1_002.txt
もういいッス？,"You all done, pal?",gs1_002.txt
あ。ありがとうございました。 ‥‥そろそろ、帰ります。,"Um, yes, thank you. I'll be heading out now.",gs1_002.txt
‥‥あ、そうそう。,"Oh, wait.",gs1_002.txt
あんたに、１つ言っておくッス。,One more thing I wanted to mention to you.,gs1_002.txt
おおかた、これからあの 目撃証人に会おうとか、,I don't suppose you're planning on talking to that witness.,gs1_002.txt
そんなフラチなことを 考えてるかもしれないッスが、,"Anyway, you'd better not!",gs1_002.txt
会ってもムダッスよ！,"No influencing the witness with your lawyerly ways, pal!",gs1_002.txt
（そういえば、彼女のコト、 忘れてたな‥‥）,"(Come to think of it, I had completely forgotten about her...)",gs1_002.txt
目撃証人、ですか‥‥？,The... witness?,gs1_002.txt
松竹　梅世（しょうちくうめよ） のことッス！,"Yeah, Miss April May.",gs1_002.txt
あいにくッスが、,I'm sorry 'bout this...,gs1_002.txt
自分は、彼女の情報は ゼッタイもらさないッス！,But I can't tell you anything about her!,gs1_002.txt
（名前は松竹　梅世、か）,"(Well, you just told me her name. Miss May, huh?)",gs1_002.txt
もう彼女、家に帰らせて あげたんですよね？,"So you've sent her home already, then?",gs1_002.txt
ワレワレをナメちゃ ダメッス。,Ahah! You're trying your lawyerly tricks on me now!,gs1_002.txt
彼女には、裁判が終わるまで、 勝手な外出は禁止してるッス！,She's not to go outside her room until the trial!,gs1_002.txt
（‥‥てことは、まだ彼女は この向かいのホテルにいる、と）,(So... she's still in the hotel across the way.),gs1_002.txt
はあ。 さすが警察ですね。,I guess I should know better than to try to get a detective to leak information.,gs1_002.txt
わかればいいッス！,"You got that right, pal!",gs1_002.txt
（よし！　ホテルにも 行ってみよう！）,(Time to pay a visit to Miss May!),gs1_002.txt
所長室へ通じるドアだ。,The door to the chief's office.,gs1_002.txt
ドアの向こうでは、警官たちが 捜査をしているようだ。,The police are in there searching for clues.,gs1_002.txt
‥‥入らない方がいいな。,I'd better not go in.,gs1_002.txt
千尋さんお気に入りの 観葉植物だ。,Mia's favorite potted plant.,gs1_002.txt
名前は、とても常人には おぼえられそうもないような‥‥,I remember it had this bizarre name no one could ever remember.,gs1_002.txt
“コルディリネ・ストリクター” ッス！,"""Cordyline stricta,"" pal!",gs1_002.txt
（誰だ、今の声‥‥）,(Who was that!?),gs1_002.txt
法律関係のムズカシイ本が いやというほど並んでいる。,There's a horrendous amount of legal books here.,gs1_002.txt
恐ろしいことに、千尋さん、 この本を全部、読んでいるそうだ。,Scarier still is that Mia probably read all of these.,gs1_002.txt
ぼくの気持ちとウラハラに、 そとはいい天気だ。,"The sky is blue, and so am I...",gs1_002.txt
目の前に、例のホテルが見える。,"There's that hotel, right across the way.",gs1_002.txt
千尋さんのデスクだ。,Mia's desk.,gs1_002.txt
いつもどおり、 キレイに片づいている。,"Perfectly clean, as always.",gs1_002.txt
足りないのは、千尋さんの 姿だけ、だ‥‥。,The only thing it's missing is... Mia.,gs1_002.txt
古い映画のポスターだ。,An old movie poster.,gs1_002.txt
千尋さんが初めて泣いた 映画なのだそうだ。,"Apparently, this was the first movie that made Mia cry when she saw it.",gs1_002.txt
今度、ぼくも見てみるか。,I'll have to check it out one of these days.,gs1_002.txt
千尋さん‥‥ 解剖は、したんですか‥‥？,About Ms. Fey... did you do an autopsy?,gs1_002.txt
なんス？ 知りたいッスか？　結果？,"Hmm? You want to know the results, eh?",gs1_002.txt
‥‥そ、そんな目で見つめちゃ ダメッス。,"Now don't you look at me like that, pal!",gs1_002.txt
‥‥そッスね‥‥。,It's no use!,gs1_002.txt
あんたは、彼女のもとで 働いていたこともあるし、,"She might have been your boss, but that doesn't mean you get any special treatment.",gs1_002.txt
報告書を見せてあげるッス。,"Alright, alright. You can see the report, but that's all!",gs1_002.txt
証拠品《解剖記録》のデータを 法廷記録にファイルした。,Autopsy Report added to the Court Record.,gs1_002.txt
千尋さん‥‥即死だったんですか。,"So, Mia's death was instantaneous.",gs1_002.txt
‥‥そッスね。,"That's right, pal.",gs1_002.txt
キレイなヒト、だったッス‥‥。,She was... a beautiful person.,gs1_002.txt
あれ。刑事さん、所長のこと 知ってるんですか？,"You knew her, Detective?",gs1_002.txt
警察の関係者で、彼女のことを 知らない人間はいないッス。,Sure. All of us down at the precinct knew Ms. Fey.,gs1_002.txt
くやしいッスけど、彼女は エラい弁護士だったッス。,"Much as it pains me to say this, she was a darn good lawyer.",gs1_002.txt
‥‥い、いや、何でもないッス。 め、目にホコリが入っただけッス。,"Hey, what are you looking at? I just got a little dust in my eye, that's all.",gs1_002.txt
あの、真宵さんのこと なんですけど‥‥。,"Um, about Maya...",gs1_002.txt
ああ。 裁判が楽しみッスね。,Yeah! I'm looking forward to the trial!,gs1_002.txt
あんたには気の毒ッス。 ゼッタイに勝てないッス！,"Sorry, pal, but this is one trial you aren't going to win!",gs1_002.txt
ど、どうしてですか？,W-why do you say that?,gs1_002.txt
検事局は、この事件の担当に、 あの御剣検事を任命したッス！,The city's put Prosecutor Edgeworth on the prosecution!,gs1_002.txt
（‥‥ミツルギ‥‥）,(Edgeworth...),gs1_002.txt
これがどういうことか、 弁護士ならわかるッスね？,"I'm sure you know what that means, you being a lawyer and all.",gs1_002.txt
ミツルギ検事‥‥。,Prosecutor Edgeworth...,gs1_002.txt
そッス。御剣　怜侍 （みつるぎれいじ）その人ッス！,"That's right, pal! Mr. Miles Edgeworth himself!",gs1_002.txt
まさか、知らないなんてこと、 ないッスよね？,"Wait... you do know him, don't you!?",gs1_002.txt
有罪判決を獲得するためには 手段を選ばない、,"I know him. He's a feared prosecutor. He doesn't feel pain, he doesn't feel remorse.",gs1_002.txt
血も涙もない、オニのような 検事‥‥ですよね。,"He won't stop until he gets his ""guilty"" verdict.",gs1_002.txt
ヒト聞きの悪いこと、 言っちゃダメッス。,"Aww, don't talk about him that way. You make him barely sound human!",gs1_002.txt
‥‥でも。これで、もう勝負は 決まったようなものッス。,"Still, I'm afraid this pretty much decides the case.",gs1_002.txt
（御剣検事が出てくるのか‥‥）,"(So, Edgeworth is on this one...)",gs1_002.txt
（２０歳という、異例の若さで 検事になって以来、負け知らず）,(He hasn't lost a case since he became prosecutor at the incredibly young age of 20.),gs1_002.txt
（黒いウワサも絶えない。 裏取引や証拠のでっち上げ‥‥）,"(Of course, there are rumors of back-alley deals and forged evidence...)",gs1_002.txt
（そして、ほとんど異常ともいえる “犯罪”に対する憎しみ‥‥）,(All I know for sure is that Edgeworth hates crime with an almost abnormal passion.),gs1_002.txt
聞いたこと、ないですけど‥‥。,Never heard of him.,gs1_002.txt
はん！ あきれた弁護士ッスね。,"Whoa! And you call yourself a lawyer, pal!?",gs1_002.txt
２０歳で検事になってから４年。,"About four years ago, this Edgeworth guy became a prosecutor at the age of 20!",gs1_002.txt
検事局始まって以来の天才と 言われている彼を知らないとは！,Everyone says he's a genius. Surprised you don't know him!,gs1_002.txt
（‥‥知らないワケ、ないだろ。 ちょっと、トボけてみただけさ）,(Of course I know him... I was just playing dumb.),gs1_002.txt
（有罪判決を獲得するためには なんでもする、冷酷な男！）,"(He's a cold, heartless machine who'll do anything to get a ""guilty"" verdict!)",gs1_002.txt
（裏取引や証拠のでっち上げ‥‥ 偽証させるってウワサもある）,(There are rumors of back-alley deals and forged evidence...),gs1_002.txt
（ほとんど異常ともいえる、 “犯罪”に対する憎しみ‥‥）,(All I know for sure is that Edgeworth hates crime with an almost abnormal passion.),gs1_002.txt
（まさか、こんなに早く 会うことになるとは‥‥）,(I never imagined I'd be facing him so soon...),gs1_002.txt
‥‥なんスか、それ？,Hmm? What's that?,gs1_002.txt
悪いッスが、アンタに やる情報なんか、ないッス！,"Sorry, pal, but I got no info for the likes of you!",gs1_002.txt
あの。綾里　真宵の 携帯電話のことなんですけど‥‥。,I was wondering... did you see Maya Fey's cell phone?,gs1_002.txt
ああ。 自分があずかっているッス。,Oh that? I have that.,gs1_002.txt
できれば、返して もらいたいんですけど。,Do you think you could give it back?,gs1_002.txt
‥‥！ あやしいッス！,"Sure! I mean, wait a second, pal!",gs1_002.txt
,Tricky lawyer!,gs1_002.txt
（うわあ‥‥。どうしよう！）,"(Uh-oh, he's on to me!)",gs1_002.txt
（ダメだ！　正直に話したら、 ゼッタイ返してくれないぞ！）,(Hmm... if I tell him why I want it there's no way he'll give it to me!),gs1_002.txt
どうしたッス？,Something the matter?,gs1_002.txt
あ、いや、その‥‥。 わかるでしょう、刑事さん？,"Oh, no, it's just... You know, Detective!",gs1_002.txt
いいや。 わからねッス！,"Nope. I know nothing, pal!",gs1_002.txt
その電話には、あの子の ボーイフレンドの番号とか、,That cell phone has a lot of numbers on it... like her boyfriend's...,gs1_002.txt
あま酸っぱいオトメのヒミツが いっぱい、つまってるんですよ。,A cell phone holds all a little girl's sweetest and spiciest secrets!,gs1_002.txt
ハッ。ワレワレ警察を ナメてもらっちゃ困るッス！,Urk? Y-you're trying to confuse me!,gs1_002.txt
悪いッスが、メモリーされた番号は すべて、チェックしたッス！,"Sorry, pal. I already checked all the numbers in memory!",gs1_002.txt
さ、さすが警察！ すばやいですね‥‥。,Impressive! You're quite the detective.,gs1_002.txt
‥‥まあ、いいッス。 返すッス。,"Uh huh. Oh, here, you can have the phone back.",gs1_002.txt
あいにく、あやしい電話番号は なかったッスから。,"There weren't any suspicious call records in there, after all.",gs1_002.txt
（うーん‥‥。 ごまかすって言ってもなあ‥‥）,"(Okay, I can't be straight with this guy... but what should I tell him?)",gs1_002.txt
どうしたッス？,Something the matter?,gs1_002.txt
あ、いや。そ、その。,"Oh, no, um...",gs1_002.txt
そ、その携帯電話についている ストラップなんですけど‥‥。,T-that carrying strap on the cell phone...,gs1_002.txt
《大江戸戦士・トノサマン》って プリントされているッスね‥‥。,"This? Hmm... it says ""The Steel Samurai: Warrior of Neo Olde Tokyo""...",gs1_002.txt
トノサマン‥‥、たしかテレビの 人気ヒーローだったッスな？,"""The Steel Samurai""... that action hero on TV?",gs1_002.txt
そ、そのストラップ、なかなか 手に入らないものらしくって。,"Yeah, you see that strap is a collector's item...",gs1_002.txt
警察にあずけておいて、 なくなったらイヤだわ、って。,She... was worried it might get lost if it went down to the precinct.,gs1_002.txt
あの子が言ってるッスか。,That what she said?,gs1_002.txt
まあ、そうです。,Um. Yes.,gs1_002.txt
いいッス。,"Okay, pal.",gs1_002.txt
