Japanese,English,Note
テレビのヒーロー “トノサマン”のポスター。,"A poster of the TV action hero, the Steel Samurai.",gs2_004.txt
真宵ちゃんがここを 去る前に張っていったものだ。,Maya stuck it up here right before she left.,gs2_004.txt
弁護士事務所に“トノサマン”は どうかと思うんだけど、,"I wouldn't say that the Steel Samurai and an attorney's office are a good match, but",gs2_004.txt
『はがしたら呪われる』という コトバがコワくて、はがせない。,Maya threatened to curse me with some magic spell... so I guess it can stay.,gs2_004.txt
同日　午前１０時３４分 留置所　面会室,"June 20, 10:34 AM Detention Center Visitor's Room",gs2_004.txt
なっ‥‥、 なるほどくん！　なるほどくん！ N...,Nick! Nick!,gs2_004.txt
あ、あたし‥‥！ I...!,,gs2_004.txt
真宵ちゃん！,Maya!,gs2_004.txt
どうしよう！,What am I going to do!?,gs2_004.txt
こんなことになるなんて‥‥ 思わなかった！,I never imagined it would turn out like this!,gs2_004.txt
とにかく、落ちついて！,"Calm down, Maya! Take deep breaths.",gs2_004.txt
（‥‥そういえば‥‥ この子に初めて出会ったときも）,"(Come to think of it, the first time I met her...)",gs2_004.txt
（すべてはこの留置所から 始まったんだっけ‥‥）,"(It all started right here, in this detention center...)",gs2_004.txt
せっかく‥‥,I finally...,gs2_004.txt
‥‥せっかくまた、 なるほどくんに会えたのに‥‥。,"I finally get to see you again, and...",gs2_004.txt
きみのせいじゃないよ。,It's not your fault. You didn't do it.,gs2_004.txt
あたし‥‥殺しちゃったんだ。 ‥‥あの人を。,"No, I... I did it... I killed that person.",gs2_004.txt
あれは、きみじゃなかったんだ。,But that wasn't you.,gs2_004.txt
ううん。 おんなじことだよ。,It doesn't matter. It might as well have been me.,gs2_004.txt
あたしの霊力が‥‥ ミジュクだったから。,"I was too weak... and I... I couldn't control the spirit's power, so...",gs2_004.txt
（今はまだ、事件のことに ふれたくない。でも‥‥）,"(I don't want to bring up the case quite yet, but...)",gs2_004.txt
‥‥わかってるよ。 エンリョなんてしなくていいから。,...You don't have to be nice to me. I understand.,gs2_004.txt
（‥‥集められる情報は まあ、こんなところかな‥‥）,(...I guess this is about all the information I'm going to gather for today...),gs2_004.txt
‥‥じゃあ、また来るから。 用意しておいてくれよ。,"I'll be back later, Maya. In the meantime, please make sure you prepare it, OK?",gs2_004.txt
え。‥‥何を？,"Huh? ""It""? What is ""it""?",gs2_004.txt
決まってるだろ。 依頼状だよ。弁護の。,"The document requesting me to be your attorney, of course.",gs2_004.txt
‥‥‥‥！,,gs2_004.txt
でも‥‥。,But...,gs2_004.txt
どうした？,What's wrong?,gs2_004.txt
いいの？　あたし、犯人なんだよ。 サツジンハンなんだよ！,"Are you sure? I mean, I'm guilty! I'm a murderer!",gs2_004.txt
まだ、そう決まった ワケじゃない。,No one's decided that yet.,gs2_004.txt
あたしが殺しちゃったんだ！ こ、この手で‥‥あの人を‥‥！,But I did! I killed that person... with these... two hands...!,gs2_004.txt
もう、いいから。,"That's enough, Maya.",gs2_004.txt
弁護したってムダだよ！ どうせ、負けちゃう‥‥,"It's hopeless! If you defend me, you'll lose, I'm sure...",gs2_004.txt
やめるんだ！,Stop it!,gs2_004.txt
‥‥助けて‥‥。,...Help me...,gs2_004.txt
なるほどくん、助けて‥‥ こわい‥‥。,"Nick, help me... I'm scared...",gs2_004.txt
なんとかする。 審理はいつ？,"Don't worry, I will. When is the trial?",gs2_004.txt
あした、みたい。,It sounds like tomorrow.,gs2_004.txt
（‥‥いつもどおり、 時間がないな‥‥）,"(As usual, zero prep time...)",gs2_004.txt
じゃ、行くよ。,Alright. I'm going now.,gs2_004.txt
待って。,Wait.,gs2_004.txt
‥‥‥‥？,,gs2_004.txt
これ‥‥。,This jewel...,gs2_004.txt
勾玉（まがたま）っていうの。 あたしの、お守り。,This is called a Magatama. It's a magical charm and it's always protected me.,gs2_004.txt
これを、はみちゃんに‥‥。 きっと、力を貸してくれるから。,Give this to Pearly... And I'm sure she'll lend you her spiritual powers.,gs2_004.txt
真宵ちゃんから 《勾玉》をもらった。,Magatama received from Maya.,gs2_004.txt
面会のようすを監視する看守だ。,This guard monitors the visitor's room.,gs2_004.txt
タイクツなのだろうか。 こっちには見向きもしない。,I wonder if he's bored. Not that I can tell since he never looks over this way.,gs2_004.txt
ごていねいに、カメラで 見張っているようだ。,"Smile, you're on candid camera.",gs2_004.txt
真宵ちゃんて、家元なんだって？ “倉院流霊媒道”の。,So you're the Master or something of the Kurain School of Channeling...?,gs2_004.txt
今の家元は、おかあさんだけど。,"Actually, my mother is for now.",gs2_004.txt
たぶん、将来はあたしが。 ‥‥親子で受けつぐものだから。,"But since that title is passed from mother to daughter, I guess I will be someday...",gs2_004.txt
霊媒って、みんなウソだと 思っていたんだけどさ。,"But many people think that channeling isn't real, that it's all just an act.",gs2_004.txt
あたしたちのことは 信じてくれるの？,"You believe in us, don't you?",gs2_004.txt
うん。‥‥目の前で見ているから。,Yeah... because I've seen it with my own eyes.,gs2_004.txt
（そう。真宵ちゃんに霊が 乗り移ると‥‥）,(When Maya's channeling a spirit...),gs2_004.txt
（その声ばかりか、すがたまで 変わってしまうんだ）,"(not only her voice, but her whole physical appearance changes.)",gs2_004.txt
（まさに、 超常現象ってヤツだな‥‥）,(It's a supernatural phenomenon that occurs every time.),gs2_004.txt
（今回も‥‥そうだった）,"(It happened this time, too...)",gs2_004.txt
（霧崎先生は『看護師を呼び出す』 って言ってたから‥‥）,"(Dr. Grey said that he wanted to call the nurse, so...)",gs2_004.txt
（きっと、あのすがたが そうなんだろうな‥‥）,(Maya's body must have taken on that nurse's appearance...),gs2_004.txt
いったい、《対面の間》で 何があったんだ？,What exactly happened in the Channeling Chamber?,gs2_004.txt
先生とあの部屋に入って、 カギをかけて‥‥,"I went into that room with Dr. Grey, locked the door...",gs2_004.txt
向かい合って座ったの。,and sat down across from him.,gs2_004.txt
うん。,OK...,gs2_004.txt
２人で目をつぶって‥‥ あたしは、呼びかけた。,We closed our eyes... and I began the channeling.,gs2_004.txt
（何やら、 神秘的な世界だよな‥‥）,(This is sounding kind of creepy... like the beginning of a scary story...),gs2_004.txt
‥‥あたしにわかるのは、 ここまで。,And that's the last thing I remember...,gs2_004.txt
え。,What?,gs2_004.txt
霊が宿ると、あたしの意識は なくなっちゃうから。,"After a spirit comes into my body, I lose my self, my consciousness.",gs2_004.txt
じゃあ、おぼえてないの？ ‥‥ぜんぜん？,"Then, you don't remember a single thing?",gs2_004.txt
‥‥気がついたら、 おばさまに抱かれていたの。,"When I came to, I was being held in my aunt's arms.",gs2_004.txt
服に‥‥血がついていて‥‥。,And there was blood... all over my clothes.,gs2_004.txt
（‥‥うーん‥‥）,(Hmm...),gs2_004.txt
あ。でも‥‥。 夢を、見たような気がする。,Oh! But... I do remember having a dream.,gs2_004.txt
“ゆめ”‥‥？,A dream...?,gs2_004.txt
どんな夢を見たの？ ‥‥霊媒中に。,What kind of dream did you have while you were channeling...?,gs2_004.txt
うーん‥‥ハッキリ おぼえてないんだけど‥‥,"Um... I can't remember it all that well, but...",gs2_004.txt
あたしは死んじゃっていて、 土の中に埋められちゃうの。,I was dead and buried in the ground.,gs2_004.txt
身動きができなくて、 苦しくなって‥‥,I couldn't move... and it was unbearable... Really suffocating...,gs2_004.txt
‥‥そんな夢。,...It went something like that.,gs2_004.txt
ああ‥‥そうなんだ。 （コメントしづらいユメだな）,I... I see... (I have no idea what to say to that...),gs2_004.txt
‥‥なつかしいニオイがした。,There was a really familiar smell too...,gs2_004.txt
土の中で？,Under the ground?,gs2_004.txt
うん。なんだか、 なつかしいニオイ‥‥。,"Yeah, I can't quite place it, but I know I've smelled that same scent before...",gs2_004.txt
それ、はみちゃんに 見せてみて。,"Make sure you show that to Pearly, OK, Nick?",gs2_004.txt
きっと、役に立つから。,I'm sure she'll be a big help to you.,gs2_004.txt
ゴメンね。 ‥‥特に思いつくこと、ないや。,"Sorry, Nick, but there's nothing really special about it.",gs2_004.txt
取り調べのとき‥‥ ツラかったんだよ。,I felt terrible during the questioning session...,gs2_004.txt
だって‥‥イトノコさん、 あたしのこと‥‥,"I mean, Gumshoe kept looking at me...",gs2_004.txt
とっても悲しそうな目で 見るんだもん‥‥。,with these really sad eyes...,gs2_004.txt
！！ ‥‥あ、あたしが‥‥こ、ころし,T-The... That's the guy I k-killed...,gs2_004.txt
あ‥‥ご、ごめん！ （この写真は見せちゃダメだろ！）,Ack! I'm sorry! (Why did I pull this picture out!?),gs2_004.txt
‥‥見たくない。 あたしのカオなんて‥‥。,I... I can't face myself...,gs2_004.txt
（まいったな‥‥）,(I should've known better...),gs2_004.txt
ナツミさん‥‥だよね。,That's Lotta Hart... right?,gs2_004.txt
彼女、またよけいな写真 撮ってくれちゃってさ。,That girl is still after the next sensational photo.,gs2_004.txt
ふふ‥‥。 あいかわらずだね。,Ha ha. I guess some things never change.,gs2_004.txt
おばさま‥‥。あたし、 カオ見せられないよ。,I... I can't face my aunt right now...,gs2_004.txt
こ、こんな事件、 起こしちゃって‥‥。,Not now... that this has happened...,gs2_004.txt
だいじょうぶだよ。 彼女は、きみの味方だから。,"It's alright, Maya. I'm sure she understands. She's on our side, after all.",gs2_004.txt
うん‥‥。 それはわかってるけど‥‥。,"Yeah, I know... But still...",gs2_004.txt
‥‥やっぱり、あたしなんかより、 はみちゃんが‥‥,Pearly... She definitely has more than me...,gs2_004.txt
？　‥‥なんのこと？,Huh? What are you talking about?,gs2_004.txt
家元。‥‥きっと、 あたしより霊力も強いし、,"Who I think the next Master should be... I mean, she's got more spiritual power than me,",gs2_004.txt
修行だって キチンとやってるし‥‥。,and she really works hard at her training...,gs2_004.txt
（‥‥やれやれ。かなり 落ちこんでるな‥‥）,(Talk about bringing the mood down even further... *sigh*),gs2_004.txt
あの‥‥このヒトのこと なんだけど‥‥,So... what do you think about this person...?,gs2_004.txt
‥‥‥‥‥‥？,,gs2_004.txt
（今、このヒトのことを 聞いても、しかたないな）,(I guess I can't expect her to know anything about this person.),gs2_004.txt
同日　某時刻 留置所　面会室,June 20 Detention Center Visitor's Room,gs2_004.txt
（真宵ちゃんは‥‥ 取り調べ中らしい）,(Maya must still be in questioning...),gs2_004.txt
（刑事さんたち‥‥あまりツラく あたらないでくれるといいけど）,"(I hope the detectives are taking it easy on her, but...)",gs2_004.txt
（しかたないな‥‥。 また、あとで来てみよう）,(these kinds of cases aren't taken lightly. I guess I'll come back later.),gs2_004.txt
６月１９日　午後　１時２５分 倉院の里,"June 19, 1:25 PM Kurain Village",gs2_004.txt
（倉院（くらいん）の里。 真宵ちゃんの‥‥ふるさとか）,(So this is Kurain Village; Maya's hometown.),gs2_004.txt
‥‥や、やあ。こんにちは。,"W-Why, hello there.",gs2_004.txt
‥‥なんだ。 ブアイソウな子だな‥‥。,Hmm... What an odd little girl.,gs2_004.txt
おーい、はみちゃーん！ 待ってよー。,"Hey! Wait up, Pearly!!",gs2_004.txt
（ん？　また だれか来るぞ‥‥）,(Hm? Someone else is coming this way...),gs2_004.txt
ああああっ！　なるほどくん！,Niiiiiiiick!,gs2_004.txt
ま、真宵ちゃん。 ‥‥ひさしぶり。,M-Maya. How are you...? It's good to see you again.,gs2_004.txt
うわあ。ホントに来てくれるとは 思わなかったよ！,"Wow, I didn't think you'd really show up!",gs2_004.txt
大ゲサだなあ。うちの事務所から 電車で２時間じゃないか。,It's not that big a deal. You made it sound like you were soooo far away.,gs2_004.txt
まあね。,"Well, maybe I exaggerated... just a little.",gs2_004.txt
こんな近いんなら、たまには 遊びにくればよかったのに。,"It was only 2 hours by train. If I had known you were this close, I'd have visited more.",gs2_004.txt
ダメだよ。 あたし、決めたんだもん。,"No! You're not allowed. I already decided, you know.",gs2_004.txt
一人前になるまで、ひとりで がんばる、って‥‥,"Until I become an adult, I have to work hard and be strong by myself...",gs2_004.txt
まあ、いいや。,Oh... well...,gs2_004.txt
とにかく、おめでとう。 修行がうまくいって。,"Anyway, congratulations. I'm glad to hear training is going well for you.",gs2_004.txt
へへ‥‥。,"Heh, heh...",gs2_004.txt
‥‥じゃあ、あたし そろそろしたくするから。,"Well, Nick, I've got to get going. It's about time for the channeling to start.",gs2_004.txt
え？　あ、ああ。,"Huh? Oh, yeah...",gs2_004.txt
あたしのウチに行ってて。 あそこでやるから。,"I'm doing the channeling in my house, so come on in, OK?",gs2_004.txt
終わったら、 おいしいみそラーメン作るからね。,"After I'm done, we can grill up some juicy burgers!",gs2_004.txt
わかった。 ‥‥じゃ、がんばって。,"Alright. Good luck, Maya.",gs2_004.txt
うん！,Thanks!,gs2_004.txt
（やれやれ‥‥。 元気そうでなによりだな）,(Well... At least she's still the same perky Maya.),gs2_004.txt
巨大な岩が 天をニラみつけている。,A giant rock that seems to be reaching for the sky.,gs2_004.txt
古ぼけた立て札に、 由来なんかが書いてあるな。,"Its origins are written on a beat-up, old sign.",gs2_004.txt
“倉院の岩座（いわくら）” ‥‥と呼ばれている巨石らしい。,"It looks like this giant rock is called the ""Kurain Boulder"".",gs2_004.txt
ムズカシイことが つらつら書かれているが‥‥、,"There's a really complex explanation written here, but long story short,",gs2_004.txt
はやい話が、霊魂の宿る岩、 ということらしい。‥‥たぶん。,it's a big stone for spirits to live in... Or something like that...,gs2_004.txt
古びたバス停だ。 “倉院の里”と書かれている。,"An old bus stop. It says ""Kurain Village"" on the sign post.",gs2_004.txt
バスが‥‥朝、昼、晩の３本か。 やや不便な気がする。,The buses seem incredibly inconvenient since they only come 3 times a day.,gs2_004.txt
この風景にはなじまないが、 古いタイプの電話ボックスだ。,It's an old-style phone booth. I can't say it fits in with this area too well.,gs2_004.txt
携帯電話の電波もとどかないし、 おせわになるかもしれないな。,"My cell phone doesn't get reception up here, so who knows. I may need it later.",gs2_004.txt
ここから見るかぎり、一番 リッパで大きなお屋敷だ。,"The biggest, most elegant of the buildings I can see from here.",gs2_004.txt
これが綾里家、真宵ちゃんの 住んでいる屋敷らしい。,This is Fey Manor; the place Maya calls home.,gs2_004.txt
思わず圧倒されそうになるな‥‥。,It's easy to be overwhelmed by its presence...,gs2_004.txt
ワラぶきの、かわいらしい 民家が並んでいる。,"Rustic, thatch-roofed houses where the other villagers live line the street.",gs2_004.txt
手前にある、お屋敷のような ハクリョクはない。,They're nowhere near as large or as nice as the manor in front of me.,gs2_004.txt
‥‥それにしても、人のすがたが 見あたらないな‥‥。,"It's kind of odd that I don't see any of the other villagers walking around, though...",gs2_004.txt
ついに、霊媒師として 仕事をするんだね。,"Looks like you've finally become a full-fledged medium, taking on your first job.",gs2_004.txt
そうだねー。こんなに早いとは 思わなかったな。,Yeah. I didn't think it would be this soon.,gs2_004.txt
でも、ちょっとメンドウな話だな。 ‥‥ちゃんとわかってる？,But this case... Do you know the messy story behind it...?,gs2_004.txt
ふっふっふっ。真宵ちゃんの 情報網をナメちゃダメだよ。,"Ha ha ha, behold the power of the Maya Intelligence Network!",gs2_004.txt
アレでしょ。霧崎先生、医療ミスで １４人殺しちゃったんでしょ。,"Let's see. Fourteen people died because of malpractice on Dr. Grey's part, right?",gs2_004.txt
で、看護師さんにその罪を ゼーンブかぶせるために、,"And to pin the blame on the nurse,",gs2_004.txt
交通事故に見せかけて 殺しちゃったんだよね！,he killed her in what appeared to be a car accident!,gs2_004.txt
え‥‥。,Huh?,gs2_004.txt
あのさ。 “真宵ちゃんの情報網”って‥‥？,"Um, so what is this ""Maya Intelligence Network"" anyway...?",gs2_004.txt
ワイドショー。,The tabloids.,gs2_004.txt
‥‥だと思った。,That's what I thought.,gs2_004.txt
‥‥‥‥あはは。 ジョウダンだよ！,"Ha ha ha. I'm just pulling your leg, Nick!",gs2_004.txt
ホントは逆なんでしょ。 事情は先生から聞いてるって！,What really happened is the exact opposite. I heard all about it from Dr. Grey.,gs2_004.txt
アッタリマエでしょ！,"Oh, come on, Nick!",gs2_004.txt
